"Id","RaceID","Course","Time","Dist","RaceDesc","Class","AgeLimit","Value","Going","Run","No","Draw","Form","Horse","Days","CDB","Age","Weight","Aid","Trainer","Jockey","Allow","OR","BR2","BR3","BRY","Odds","WtLbs"
298,35,"Wincanton","16:00","3m 1f 30y","Bet 10 Get 40 With BetMGM Handicap Chase (GBB Race)","4","5YO plus","5,413","Good to Soft","7","2",,"413P-2P","Enjoy Your Life (FR)","58","D","8","12-0","","Miss V Williams","Miss Lucy Turner","5","117","0","0","0","7/1","168"
299,35,"Wincanton","16:00","3m 1f 30y","Bet 10 Get 40 With BetMGM Handicap Chase (GBB Race)","4","5YO plus","5,413","Good to Soft","7","3",,"5272-1P","Saladins Son","58","D bf","7","11-12","","A J Honeyball","Ben Godfrey",,"115","0","0","0","6/1","166"
300,35,"Wincanton","16:00","3m 1f 30y","Bet 10 Get 40 With BetMGM Handicap Chase (GBB Race)","4","5YO plus","5,413","Good to Soft","7","4",,"04115/P","Don Alvaro","55","C","9","11-11","t","P F Nicholls","Jay Tidball","5","114","0","0","0","14/1","165"
301,35,"Wincanton","16:00","3m 1f 30y","Bet 10 Get 40 With BetMGM Handicap Chase (GBB Race)","4","5YO plus","5,413","Good to Soft","7","5",,"21-424P","Pachacuti","33","CD","8","11-11","t p","D Pipe","Jack Tudor",,"114","0","0","0","8/1","165"
302,35,"Wincanton","16:00","3m 1f 30y","Bet 10 Get 40 With BetMGM Handicap Chase (GBB Race)","4","5YO plus","5,413","Good to Soft","7","6",,"225-511","Pedley Wood","16","CD","8","11-10","t","J Tizzard","Freddie Gingell","3","113","0","0","0","5/2","164"
303,35,"Wincanton","16:00","3m 1f 30y","Bet 10 Get 40 With BetMGM Handicap Chase (GBB Race)","4","5YO plus","5,413","Good to Soft","7","7",,"U21-44P","The Wrekin","51",,"9","11-2","v1","H D Daly","Sam Twiston-Davies",,"105","0","0","0","10/1","156"
304,36,"Wincanton","16:35","3m 150y","Gamble Responsibly At BetMGM Novices' Handicap Hurdle (GBB Race)","4","4YO plus","4,489","Good to Soft","10","1",,"22P-155","Copshill Lad","22",,"7","12-0","p","Harry Derham","Paul O'Brien",,"109","0","0","0","6/1","168"
305,36,"Wincanton","16:35","3m 150y","Gamble Responsibly At BetMGM Novices' Handicap Hurdle (GBB Race)","4","4YO plus","4,489","Good to Soft","10","2",,"1-24","Jakar Du Moulin (FR)","58",,"6","11-13","t1","P F Nicholls","Freddie Gingell","3","108","0","0","0","5/1","167"
306,36,"Wincanton","16:35","3m 150y","Gamble Responsibly At BetMGM Novices' Handicap Hurdle (GBB Race)","4","4YO plus","4,489","Good to Soft","10","3",,"82U53/","Thruthelookinglass","684",,"8","11-12","","K Bailey & M Nicholls","C Gethings",,"107","0","0","0","10/1","166"
307,36,"Wincanton","16:35","3m 150y","Gamble Responsibly At BetMGM Novices' Handicap Hurdle (GBB Race)","4","4YO plus","4,489","Good to Soft","10","4",,"1U/34-97","Patanita","57",,"7","11-10","","G Nicholls","Lorcan Williams",,"105","0","0","0","20/1","164"
308,36,"Wincanton","16:35","3m 150y","Gamble Responsibly At BetMGM Novices' Handicap Hurdle (GBB Race)","4","4YO plus","4,489","Good to Soft","10","5",,"02F4-P3","Time In The Sun","60",,"6","11-9","p1","H D Daly","Sam Twiston-Davies",,"104","0","0","0","7/1","163"
309,36,"Wincanton","16:35","3m 150y","Gamble Responsibly At BetMGM Novices' Handicap Hurdle (GBB Race)","4","4YO plus","4,489","Good to Soft","10","6",,"23-3213","Briefly","180",,"5","11-8","t1","A J Honeyball","Chad Bament","10","103","0","0","0","8/1","162"
310,36,"Wincanton","16:35","3m 150y","Gamble Responsibly At BetMGM Novices' Handicap Hurdle (GBB Race)","4","4YO plus","4,489","Good to Soft","10","7",,"144-U33","Western Harmony","20",,"6","11-7","p1","N J Henderson","Mr Ben Sutton","5","102","0","0","0","9/2","161"
311,36,"Wincanton","16:35","3m 150y","Gamble Responsibly At BetMGM Novices' Handicap Hurdle (GBB Race)","4","4YO plus","4,489","Good to Soft","10","8",,"360632","Badbury Rings","28","bf","6","11-6","","N P Mulholland","C O'Farrell",,"101","0","0","0","10/3","160"
312,36,"Wincanton","16:35","3m 150y","Gamble Responsibly At BetMGM Novices' Handicap Hurdle (GBB Race)","4","4YO plus","4,489","Good to Soft","10","9",,"5537-15","Can't Say","45","D","10","11-5","","C J Down","Ben Ffrench-Davis","5","100","0","0","0","20/1","159"
313,36,"Wincanton","16:35","3m 150y","Gamble Responsibly At BetMGM Novices' Handicap Hurdle (GBB Race)","4","4YO plus","4,489","Good to Soft","10","10",,"13658/4","Talkingtothemoon","28",,"7","10-7","t b1","A J Honeyball","Ben Godfrey",,"88","0","0","0","14/1","147"
314,37,"Gowran Park (IRE)","13:20","2m","Sea Moon & Jukebox Jury At Burgage Stud Maiden Hurdle",,"4YO only","7,200","Soft","16","1",,"93-","Autumn Twist","18 (3F)",,"4","11-7","","D Hogan","D E Mullins",,"-","0","0","0","33/1","161"
315,37,"Gowran Park (IRE)","13:20","2m","Sea Moon & Jukebox Jury At Burgage Stud Maiden Hurdle",,"4YO only","7,200","Soft","16","2",,"/-","Blue Lemons","(240F)",,"4","11-7","","W P Mullins","P Townend",,"-","0","0","0","11/10","161"
316,37,"Gowran Park (IRE)","13:20","2m","Sea Moon & Jukebox Jury At Burgage Stud Maiden Hurdle",,"4YO only","7,200","Soft","16","3",,"57","Hobart","10",,"4","11-7","","J Nash","G Brouder","3","-","0","0","0","33/1","161"
317,37,"Gowran Park (IRE)","13:20","2m","Sea Moon & Jukebox Jury At Burgage Stud Maiden Hurdle",,"4YO only","7,200","Soft","16","4",,"/5","Hudson (FR)","50",,"4","11-7","t1","Miss Ellmarie Holden","Rachael Blackmore",,"-","0","0","0","20/1","161"
318,37,"Gowran Park (IRE)","13:20","2m","Sea Moon & Jukebox Jury At Burgage Stud Maiden Hurdle",,"4YO only","7,200","Soft","16","5",,"3","Kool One (SPA)","20",,"4","11-7","","Conor Maxwell","Mr I Ryan","7","-","0","0","0","5/2","161"
319,37,"Gowran Park (IRE)","13:20","2m","Sea Moon & Jukebox Jury At Burgage Stud Maiden Hurdle",,"4YO only","7,200","Soft","16","6",,,"Lucky This Time",,,"4","11-7","","P J Rothwell","D Robinson",,"-","0","0","0","50/1","161"
320,37,"Gowran Park (IRE)","13:20","2m","Sea Moon & Jukebox Jury At Burgage Stud Maiden Hurdle",,"4YO only","7,200","Soft","16","7",,"/6S","Nobody","10",,"4","11-7","h","Brendan Walsh","R Deegan",,"-","0","0","0","100/1","161"
321,37,"Gowran Park (IRE)","13:20","2m","Sea Moon & Jukebox Jury At Burgage Stud Maiden Hurdle",,"4YO only","7,200","Soft","16","8",,,"Out Moll's Gap",,,"4","11-7","","Brendan Walsh","P T Enright",,"-","0","0","0","66/1","161"
322,37,"Gowran Park (IRE)","13:20","2m","Sea Moon & Jukebox Jury At Burgage Stud Maiden Hurdle",,"4YO only","7,200","Soft","16","9",,"0","Powerful","33",,"4","11-7","","Mrs J Harrington","S D Torrens",,"-","0","0","0","25/1","161"
323,37,"Gowran Park (IRE)","13:20","2m","Sea Moon & Jukebox Jury At Burgage Stud Maiden Hurdle",,"4YO only","7,200","Soft","16","10",,"58","San Hilario (FR)","20",,"4","11-7","","G Elliott","J Coen","3","-","0","0","0","12/1","161"
324,37,"Gowran Park (IRE)","13:20","2m","Sea Moon & Jukebox Jury At Burgage Stud Maiden Hurdle",,"4YO only","7,200","Soft","16","11",,"/30","T Or Coffey","155",,"4","11-7","t","Paul Mulligan","A Harvey","5","-","0","0","0","20/1","161"
325,37,"Gowran Park (IRE)","13:20","2m","Sea Moon & Jukebox Jury At Burgage Stud Maiden Hurdle",,"4YO only","7,200","Soft","16","12",,"/07","Ameilya","46",,"4","11-0","","J M Barrett","S D Greene","7","-","0","0","0","66/1","154"
326,37,"Gowran Park (IRE)","13:20","2m","Sea Moon & Jukebox Jury At Burgage Stud Maiden Hurdle",,"4YO only","7,200","Soft","16","13",,"5","Lagoon Nebula","10",,"4","11-0","","A Kinirons","S F O'Keeffe",,"-","0","0","0","20/1","154"
327,37,"Gowran Park (IRE)","13:20","2m","Sea Moon & Jukebox Jury At Burgage Stud Maiden Hurdle",,"4YO only","7,200","Soft","16","14",,"0","Pink Aurora","46",,"4","11-0","","T Cleary","S Cleary-Farrell","7","-","0","0","0","100/1","154"
328,37,"Gowran Park (IRE)","13:20","2m","Sea Moon & Jukebox Jury At Burgage Stud Maiden Hurdle",,"4YO only","7,200","Soft","16","15",,"-","Radar Ahead","(59F)",,"4","11-0","h1","T G McCourt","D J O'Keeffe",,"-","0","0","0","8/1","154"
329,37,"Gowran Park (IRE)","13:20","2m","Sea Moon & Jukebox Jury At Burgage Stud Maiden Hurdle",,"4YO only","7,200","Soft","16","16",,"S005","Stiltellinemnuttin","20",,"4","11-0","","M Mulvany","D J Gilligan",,"106","0","0","0","6/1","154"
330,37,"Gowran Park (IRE)","13:20","2m","Sea Moon & Jukebox Jury At Burgage Stud Maiden Hurdle",,"4YO only","7,200","Soft","16","17",,"06","J'envoievalserenki (FR)","33",,"4","11-7","","P Nolan","Reserve 1",,"-","0","0","0","-","161"
331,37,"Gowran Park (IRE)","13:20","2m","Sea Moon & Jukebox Jury At Burgage Stud Maiden Hurdle",,"4YO only","7,200","Soft","16","18",,"/0","Raydamann (FR)","50",,"4","11-7","","G Elliott","Reserve 2",,"-","0","0","0","-","161"
332,37,"Gowran Park (IRE)","13:20","2m","Sea Moon & Jukebox Jury At Burgage Stud Maiden Hurdle",,"4YO only","7,200","Soft","16","19",,"/0-","Latin","46 (8F)",,"4","11-7","","D Hogan","Reserve 3",,"-","0","0","0","-","161"
333,38,"Gowran Park (IRE)","13:55","2m","Red Mills Trial Hurdle (Grade 3)","1","5YO plus","22,500","Soft","6","1",,"451372","Beacon Edge","20","D","11","11-10","b","G Elliott","D J Gilligan",,"145","0","0","0","4/1","164"
334,38,"Gowran Park (IRE)","13:55","2m","Red Mills Trial Hurdle (Grade 3)","1","5YO plus","22,500","Soft","6","2",,"612-1","Kitzbuhel (FR)","67","D","5","11-5","","W P Mullins","P Townend",,"-","0","0","0","10/11","159"
335,38,"Gowran Park (IRE)","13:55","2m","Red Mills Trial Hurdle (Grade 3)","1","5YO plus","22,500","Soft","6","3",,"013463-","Sir Gerhard","46 (12F)","D C","10","11-5","","W P Mullins","D E Mullins",,"144","0","0","0","11/4","159"
336,38,"Gowran Park (IRE)","13:55","2m","Red Mills Trial Hurdle (Grade 3)","1","5YO plus","22,500","Soft","6","4",,"31-1242","Break My Soul","49","D bf","6","10-12","t1 h","Ian Patrick Donoghue","D Meyler",,"130","0","0","0","8/1","152"
337,38,"Gowran Park (IRE)","13:55","2m","Red Mills Trial Hurdle (Grade 3)","1","5YO plus","22,500","Soft","6","5",,"06494-0","Effernock Fizz","14","D","10","10-8","t p","C Collins","E Walsh",,"120","0","0","0","33/1","148"
338,38,"Gowran Park (IRE)","13:55","2m","Red Mills Trial Hurdle (Grade 3)","1","5YO plus","22,500","Soft","6","6",,"/768","Queenie St Clair","21",,"5","10-8","","E Sheehy","K C Sexton",,"98","0","0","0","100/1","148"
339,39,"Gowran Park (IRE)","14:30","2m 3f 180y","Albert Bartlett Triple Crown Series At Punchestown Festival 2025 Qualifier Handicap Hurdle",,"4YO plus","9,000","Soft","20","1",,"4-P3407","Digby","27","D","10","11-13","t1","D A McLoughlin","P J O'Hanlon",,"121","0","0","0","25/1","167"
340,39,"Gowran Park (IRE)","14:30","2m 3f 180y","Albert Bartlett Triple Crown Series At Punchestown Festival 2025 Qualifier Handicap Hurdle",,"4YO plus","9,000","Soft","20","2",,"14P-4P0","Slanagaibhgoleir","34",,"7","11-13","","G Elliott","F Brickley","7","121","0","0","0","20/1","167"
341,39,"Gowran Park (IRE)","14:30","2m 3f 180y","Albert Bartlett Triple Crown Series At Punchestown Festival 2025 Qualifier Handicap Hurdle",,"4YO plus","9,000","Soft","20","3",,"223-231","Find A Fortune","30","D","8","11-12","","G Elliott","D J Gilligan",,"120","0","0","0","11/2","166"
342,39,"Gowran Park (IRE)","14:30","2m 3f 180y","Albert Bartlett Triple Crown Series At Punchestown Festival 2025 Qualifier Handicap Hurdle",,"4YO plus","9,000","Soft","20","4",,"URP000","Little Mixup","13",,"8","11-10","","D Hogan","P K Donovan","5","118","0","0","0","50/1","164"
343,39,"Gowran Park (IRE)","14:30","2m 3f 180y","Albert Bartlett Triple Crown Series At Punchestown Festival 2025 Qualifier Handicap Hurdle",,"4YO plus","9,000","Soft","20","5",,"351PP9","Routine Excellence","62","D","9","11-10","t","G P Cromwell","K M Donoghue",,"118","0","0","0","20/1","164"
344,39,"Gowran Park (IRE)","14:30","2m 3f 180y","Albert Bartlett Triple Crown Series At Punchestown Festival 2025 Qualifier Handicap Hurdle",,"4YO plus","9,000","Soft","20","6",,"1/256-72","Killaney King","48",,"7","11-9","h1","H De Bromhead","Rachael Blackmore",,"117","0","0","0","6/1","163"
345,39,"Gowran Park (IRE)","14:30","2m 3f 180y","Albert Bartlett Triple Crown Series At Punchestown Festival 2025 Qualifier Handicap Hurdle",,"4YO plus","9,000","Soft","20","7",,"3/244-37","Chosen Thyme","217",,"8","11-8","","P Fenton","Niall Moore","7","116","0","0","0","16/1","162"
346,39,"Gowran Park (IRE)","14:30","2m 3f 180y","Albert Bartlett Triple Crown Series At Punchestown Festival 2025 Qualifier Handicap Hurdle",,"4YO plus","9,000","Soft","20","8",,"444115","One Big Boum","20","D","6","11-7","","P Fenton","B Hayes",,"115","0","0","0","14/1","161"
347,39,"Gowran Park (IRE)","14:30","2m 3f 180y","Albert Bartlett Triple Crown Series At Punchestown Festival 2025 Qualifier Handicap Hurdle",,"4YO plus","9,000","Soft","20","9",,"F3P-60P","Rock On Seamie","49",,"10","11-6","","Ray Hackett","R Deegan",,"114","0","0","0","66/1","160"
348,39,"Gowran Park (IRE)","14:30","2m 3f 180y","Albert Bartlett Triple Crown Series At Punchestown Festival 2025 Qualifier Handicap Hurdle",,"4YO plus","9,000","Soft","20","10",,"096176","Camino Rock","84",,"8","11-5","t p","M F Morris","G Brouder","3","113","0","0","0","16/1","159"
349,39,"Gowran Park (IRE)","14:30","2m 3f 180y","Albert Bartlett Triple Crown Series At Punchestown Festival 2025 Qualifier Handicap Hurdle",,"4YO plus","9,000","Soft","20","11",,"546-551","Iamagetaway","119",,"6","11-4","t","A A Howard","K C Sexton",,"112","0","0","0","6/1","158"
350,39,"Gowran Park (IRE)","14:30","2m 3f 180y","Albert Bartlett Triple Crown Series At Punchestown Festival 2025 Qualifier Handicap Hurdle",,"4YO plus","9,000","Soft","20","12",,"2255/D8","Paradise Lost","34",,"6","11-4","","C O'Brien","S D Torrens",,"112","0","0","0","20/1","158"
351,39,"Gowran Park (IRE)","14:30","2m 3f 180y","Albert Bartlett Triple Crown Series At Punchestown Festival 2025 Qualifier Handicap Hurdle",,"4YO plus","9,000","Soft","20","13",,"120-041","Housemartin","193",,"8","11-3","t","E J O'Grady","M M McDonagh",,"111","0","0","0","6/1","157"
352,39,"Gowran Park (IRE)","14:30","2m 3f 180y","Albert Bartlett Triple Crown Series At Punchestown Festival 2025 Qualifier Handicap Hurdle",,"4YO plus","9,000","Soft","20","14",,"2-68525","Krabat","23","D","10","11-3","","M J McDonagh","C M Quirke","5","111","0","0","0","16/1","157"
353,39,"Gowran Park (IRE)","14:30","2m 3f 180y","Albert Bartlett Triple Crown Series At Punchestown Festival 2025 Qualifier Handicap Hurdle",,"4YO plus","9,000","Soft","20","15",,"3-86051","Bridie's Beau","19","D","6","11-1","","G P Cromwell","K E Buckley",,"109","0","0","0","5/1","155"
354,39,"Gowran Park (IRE)","14:30","2m 3f 180y","Albert Bartlett Triple Crown Series At Punchestown Festival 2025 Qualifier Handicap Hurdle",,"4YO plus","9,000","Soft","20","16",,"614843","Therellbguddaysyet","23","D","9","11-1","","Michael John O'Connor","D J O'Keeffe",,"109","0","0","0","14/1","155"
355,39,"Gowran Park (IRE)","14:30","2m 3f 180y","Albert Bartlett Triple Crown Series At Punchestown Festival 2025 Qualifier Handicap Hurdle",,"4YO plus","9,000","Soft","20","17",,"104-060","Ishan (FR)","20",,"7","10-13","t1","S Curling","P T Enright",,"107","0","0","0","66/1","153"
356,39,"Gowran Park (IRE)","14:30","2m 3f 180y","Albert Bartlett Triple Crown Series At Punchestown Festival 2025 Qualifier Handicap Hurdle",,"4YO plus","9,000","Soft","20","18",,"7-09180","Kingdom Calling (FR)","51",,"5","10-13","t h1","E McCarthy","S Fitzgerald",,"107","0","0","0","66/1","153"
357,39,"Gowran Park (IRE)","14:30","2m 3f 180y","Albert Bartlett Triple Crown Series At Punchestown Festival 2025 Qualifier Handicap Hurdle",,"4YO plus","9,000","Soft","20","19",,"3244P-F","Pirate Island","12",,"7","10-13","","P Fenton","C P McNamara",,"107","0","0","0","33/1","153"
358,39,"Gowran Park (IRE)","14:30","2m 3f 180y","Albert Bartlett Triple Crown Series At Punchestown Festival 2025 Qualifier Handicap Hurdle",,"4YO plus","9,000","Soft","20","20",,"22-5802","Crescent Moon (FR)","29",,"5","10-12","","G P Cromwell","C Stone-Walsh","5","106","0","0","0","4/1","152"
359,39,"Gowran Park (IRE)","14:30","2m 3f 180y","Albert Bartlett Triple Crown Series At Punchestown Festival 2025 Qualifier Handicap Hurdle",,"4YO plus","9,000","Soft","20","21",,"005","Mujeres Isla","29",,"5","10-12","","R Tyner","Reserve 1",,"106","0","0","0","-","152"
360,39,"Gowran Park (IRE)","14:30","2m 3f 180y","Albert Bartlett Triple Crown Series At Punchestown Festival 2025 Qualifier Handicap Hurdle",,"4YO plus","9,000","Soft","20","22",,"2P20/0P","Big Island","45",,"8","10-12","","W J Lanigan","Reserve 2",,"106","0","0","0","-","152"
361,39,"Gowran Park (IRE)","14:30","2m 3f 180y","Albert Bartlett Triple Crown Series At Punchestown Festival 2025 Qualifier Handicap Hurdle",,"4YO plus","9,000","Soft","20","23",,"4U3310","Beggars Rock","34","bf","6","10-11","b","D Queally","Reserve 3",,"105","0","0","0","-","151"
362,40,"Gowran Park (IRE)","15:05","2m 4f","Red Mills Chase (Grade 2)","1","5YO plus","27,000","Soft","3","1",,"F/31-763","Journey With Me","27","D C","9","11-8","t","H De Bromhead","D J O'Keeffe",,"157","0","0","0","3/1","162"
363,40,"Gowran Park (IRE)","15:05","2m 4f","Red Mills Chase (Grade 2)","1","5YO plus","27,000","Soft","3","2",,"621112","Saint Sam (FR)","46","CD bf","8","11-8","h","W P Mullins","P Townend",,"161","0","0","0","8/13","162"
364,40,"Gowran Park (IRE)","15:05","2m 4f","Red Mills Chase (Grade 2)","1","5YO plus","27,000","Soft","3","3",,"2P3P-32","Classic Getaway","27","CD","9","11-3","","W P Mullins","D E Mullins",,"151","0","0","0","4/1","157"
365,41,"Gowran Park (IRE)","15:42","2m 4f","QuinnBet Beginners Chase",,"5YO plus","7,500","Soft","11","1",,"151-433","Blizzard Of Oz","23","D","7","11-12","","W P Mullins","P Townend",,"-","0","0","0","5/2","166"
366,41,"Gowran Park (IRE)","15:42","2m 4f","QuinnBet Beginners Chase",,"5YO plus","7,500","Soft","11","2",,"4191-31","Dancingondaceiling","23","C","6","11-12","","G P Cromwell","K M Donoghue",,"-","0","0","0","8/1","166"
367,41,"Gowran Park (IRE)","15:42","2m 4f","QuinnBet Beginners Chase",,"5YO plus","7,500","Soft","11","3",,"317-P","Getaway King","31",,"7","11-12","","Miss T L Cogan","P Hanlon","7","-","0","0","0","66/1","166"
368,41,"Gowran Park (IRE)","15:42","2m 4f","QuinnBet Beginners Chase",,"5YO plus","7,500","Soft","11","4",,"12357/5","Harry Des Ongrais (FR)","35","D","8","11-12","","H De Bromhead","Rachael Blackmore",,"-","0","0","0","8/1","166"
369,41,"Gowran Park (IRE)","15:42","2m 4f","QuinnBet Beginners Chase",,"5YO plus","7,500","Soft","11","5",,"12/321-0","Lisnagar Fortune","35",,"7","11-12","","W P Mullins","D E Mullins",,"-","0","0","0","12/1","166"
370,41,"Gowran Park (IRE)","15:42","2m 4f","QuinnBet Beginners Chase",,"5YO plus","7,500","Soft","11","6",,"1470P-4","Lombron (FR)","61",,"6","11-12","","W P Mullins","B Hayes",,"-","0","0","0","6/1","166"
371,41,"Gowran Park (IRE)","15:42","2m 4f","QuinnBet Beginners Chase",,"5YO plus","7,500","Soft","11","7",,"0/20-P06","Make The Plan","51",,"7","11-12","h","O McKiernan","P T Enright",,"-","0","0","0","50/1","166"
372,41,"Gowran Park (IRE)","15:42","2m 4f","QuinnBet Beginners Chase",,"5YO plus","7,500","Soft","11","8",,"312-0FF","O'moore Park","45","D","8","11-12","","W P Mullins","S F O'Keeffe",,"-","0","0","0","7/1","166"
373,41,"Gowran Park (IRE)","15:42","2m 4f","QuinnBet Beginners Chase",,"5YO plus","7,500","Soft","11","9",,"66351-0","Three In A Row","70","D","7","11-12","","A L T Moore","D Meyler",,"-","0","0","0","66/1","166"
374,41,"Gowran Park (IRE)","15:42","2m 4f","QuinnBet Beginners Chase",,"5YO plus","7,500","Soft","11","10",,"F1P6-F4","Western Fold","26","C","6","11-12","","G Elliott","K C Sexton",,"138","0","0","0","5/1","166"
375,41,"Gowran Park (IRE)","15:42","2m 4f","QuinnBet Beginners Chase",,"5YO plus","7,500","Soft","11","11",,"64-2423","What's Up Darling","9",,"8","11-12","","G Elliott","D J Gilligan",,"137","0","0","0","7/2","166"
376,42,"Gowran Park (IRE)","16:15","2m 4f","O'Driscolls Irish Whiskey Careys Cottage Cup Handicap Chase",,"5YO plus","9,600","Soft","13","1",,"29-4F47","Cleatus Poolaw","23",,"7","11-12","","G Elliott","D J Gilligan",,"130","0","0","0","6/1","166"
377,42,"Gowran Park (IRE)","16:15","2m 4f","O'Driscolls Irish Whiskey Careys Cottage Cup Handicap Chase",,"5YO plus","9,600","Soft","13","2",,"74412-P","So Des Flos (FR)","104",,"8","11-12","p","G Elliott","K C Sexton",,"130","0","0","0","7/1","166"
378,42,"Gowran Park (IRE)","16:15","2m 4f","O'Driscolls Irish Whiskey Careys Cottage Cup Handicap Chase",,"5YO plus","9,600","Soft","13","3",,"2117PU","Dutch Schultz","49","D","8","11-11","","G P Cromwell","K M Donoghue",,"129","0","0","0","10/1","165"
379,42,"Gowran Park (IRE)","16:15","2m 4f","O'Driscolls Irish Whiskey Careys Cottage Cup Handicap Chase",,"5YO plus","9,600","Soft","13","4",,"841/62-2","Better Times Ahead","287","bf","8","11-9","","R Tyner","S D Torrens",,"127","0","0","0","4/1","163"
380,42,"Gowran Park (IRE)","16:15","2m 4f","O'Driscolls Irish Whiskey Careys Cottage Cup Handicap Chase",,"5YO plus","9,600","Soft","13","5",,"F42-618","Invictus Machin (FR)","62",,"7","11-3","h","G P Cromwell","K E Buckley",,"121","0","0","0","12/1","157"
381,42,"Gowran Park (IRE)","16:15","2m 4f","O'Driscolls Irish Whiskey Careys Cottage Cup Handicap Chase",,"5YO plus","9,600","Soft","13","6",,"5-52415","Noble Talent","46","CD","8","10-11","","T J Nagle-Jr","D E Mullins",,"115","0","0","0","12/1","151"
382,42,"Gowran Park (IRE)","16:15","2m 4f","O'Driscolls Irish Whiskey Careys Cottage Cup Handicap Chase",,"5YO plus","9,600","Soft","13","7",,"2574-55","Battle Of Ridgeway","21","D","7","10-10","t","M Hassett","L A McKenna","5","114","0","0","0","14/1","150"
383,42,"Gowran Park (IRE)","16:15","2m 4f","O'Driscolls Irish Whiskey Careys Cottage Cup Handicap Chase",,"5YO plus","9,600","Soft","13","8",,"59688-P","Hands Of Gold","289","D C","7","10-10","","A L T Moore","R A Doyle",,"114","0","0","0","20/1","150"
384,42,"Gowran Park (IRE)","16:15","2m 4f","O'Driscolls Irish Whiskey Careys Cottage Cup Handicap Chase",,"5YO plus","9,600","Soft","13","9",,"02P1-P3","Soloman Lane","21","D","10","10-6","t1","M Hassett","R A Berry","7","110","0","0","0","8/1","146"
385,42,"Gowran Park (IRE)","16:15","2m 4f","O'Driscolls Irish Whiskey Careys Cottage Cup Handicap Chase",,"5YO plus","9,600","Soft","13","10",,"2725-43","Baldur's Gate","21",,"10","10-5","","Miss O'Shea","Rachael Blackmore",,"109","0","0","0","10/1","145"
386,42,"Gowran Park (IRE)","16:15","2m 4f","O'Driscolls Irish Whiskey Careys Cottage Cup Handicap Chase",,"5YO plus","9,600","Soft","13","11",,"543-706","Petit King (FR)","20","D","9","10-4","","E Cawley","P K Donovan","5","108","0","0","0","50/1","144"
387,42,"Gowran Park (IRE)","16:15","2m 4f","O'Driscolls Irish Whiskey Careys Cottage Cup Handicap Chase",,"5YO plus","9,600","Soft","13","12",,"15462-2","Prince Zaltar (FR)","34","D","8","10-3","t","P J Rothwell","D J O'Keeffe",,"107","0","0","0","8/1","143"
388,42,"Gowran Park (IRE)","16:15","2m 4f","O'Driscolls Irish Whiskey Careys Cottage Cup Handicap Chase",,"5YO plus","9,600","Soft","13","13",,"465521","Midweek Voices","34","D","6","10-1","","E Doyle","C M Quirke","5","105","0","0","0","5/1","141"
389,43,"Gowran Park (IRE)","16:50","2m 1f","Ronan Lawlor Memorial Irish EBF Mares (Pro/Am) Flat Race",,"4YO plus","6,601","Soft","14","1",,,"Aqua Force",,,"6","11-11","","M A Gunn","Niall Moore","7","-","0","0","0","50/1","165"
390,43,"Gowran Park (IRE)","16:50","2m 1f","Ronan Lawlor Memorial Irish EBF Mares (Pro/Am) Flat Race",,"4YO plus","6,601","Soft","14","2",,"4-3","Champagne Venture","46",,"6","11-11","","D Broad","Mr J C Barry",,"-","0","0","0","6/1","165"
391,43,"Gowran Park (IRE)","16:50","2m 1f","Ronan Lawlor Memorial Irish EBF Mares (Pro/Am) Flat Race",,"4YO plus","6,601","Soft","14","3",,"67","Danielle D","20",,"6","11-11","","Maike Magnussen","Mr F Maguire",,"-","0","0","0","50/1","165"
392,43,"Gowran Park (IRE)","16:50","2m 1f","Ronan Lawlor Memorial Irish EBF Mares (Pro/Am) Flat Race",,"4YO plus","6,601","Soft","14","4",,,"Doing It In Style",,,"5","11-11","","G P Cromwell","Mr E Finegan","7","-","0","0","0","5/1","165"
393,43,"Gowran Park (IRE)","16:50","2m 1f","Ronan Lawlor Memorial Irish EBF Mares (Pro/Am) Flat Race",,"4YO plus","6,601","Soft","14","5",,"P-000","Ginny Weasley","6",,"6","11-11","","J Barcoe","Ms M Barcoe","7","-","0","0","0","100/1","165"
394,43,"Gowran Park (IRE)","16:50","2m 1f","Ronan Lawlor Memorial Irish EBF Mares (Pro/Am) Flat Race",,"4YO plus","6,601","Soft","14","6",,"0","Indigo Mist","261",,"7","11-11","","P F O'Donnell","Mr P W Gleeson","7","-","0","0","0","100/1","165"
395,43,"Gowran Park (IRE)","16:50","2m 1f","Ronan Lawlor Memorial Irish EBF Mares (Pro/Am) Flat Race",,"4YO plus","6,601","Soft","14","7",,"4","Introversio","33","bf","5","11-11","","W P Mullins","Mr P W Mullins",,"-","0","0","0","5/4","165"
396,43,"Gowran Park (IRE)","16:50","2m 1f","Ronan Lawlor Memorial Irish EBF Mares (Pro/Am) Flat Race",,"4YO plus","6,601","Soft","14","8",,,"Kath Alec Girl",,,"7","11-11","","S Michael Millar","Mr N Gault","7","-","0","0","0","33/1","165"
397,43,"Gowran Park (IRE)","16:50","2m 1f","Ronan Lawlor Memorial Irish EBF Mares (Pro/Am) Flat Race",,"4YO plus","6,601","Soft","14","9",,"P-2","Kenisa Sport (FR)","70",,"5","11-11","","G Elliott","Mr H C Swan",,"-","0","0","0","5/2","165"
